annee,departement,sexe,cause,indicateur,valeur
2023,01,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.4
2023,02,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.0
2023,03,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,21.0
2023,04,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,17.5
2023,05,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.5
2023,06,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.2
2023,07,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.1
2023,08,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.7
2023,09,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.2
2023,10,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,19.1
2023,11,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.1
2023,12,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.2
2023,13,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,21.4
2023,14,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.4
2023,15,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,35.5
2023,16,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.4
2023,17,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,19.4
2023,18,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,21.4
2023,19,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,26.2
2023,21,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,31.9
2023,22,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.9
2023,23,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.1
2023,24,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,23.3
2023,25,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,34.2
2023,26,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.2
2023,27,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.1
2023,28,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,33.8
2023,29,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.6
2023,2A,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.7
2023,2B,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.5
2023,30,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.3
2023,31,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.2
2023,32,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.2
2023,33,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,19.5
2023,34,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.5
2023,35,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,23.1
2023,36,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.5
2023,37,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,21.2
2023,38,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.9
2023,39,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,28.8
2023,40,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,34.3
2023,41,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,23.2
2023,42,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.6
2023,43,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,28.9
2023,44,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.6
2023,45,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,25.9
2023,46,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.2
2023,47,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,28.9
2023,48,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.7
2023,49,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,25.2
2023,50,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,29.7
2023,51,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,23.3
2023,52,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,28.8
2023,53,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.8
2023,54,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.2
2023,55,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,32.0
2023,56,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,19.2
2023,57,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,29.7
2023,58,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.6
2023,59,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.4
2023,60,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,25.7
2023,61,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,28.9
2023,62,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,34.7
2023,63,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,31.1
2023,64,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.1
2023,65,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.7
2023,66,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,17.9
2023,67,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.2
2023,68,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.2
2023,69,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.7
2023,70,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.7
2023,71,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,25.8
2023,72,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.3
2023,73,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,26.0
2023,74,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.8
2023,75,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.7
2023,76,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,21.7
2023,77,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,25.2
2023,78,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.9
2023,79,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.7
2023,80,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.6
2023,81,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.0
2023,82,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.9
2023,83,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,21.3
2023,84,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.7
2023,85,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.8
2023,86,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,19.8
2023,87,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,26.3
2023,88,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,31.8
2023,89,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,30.6
2023,90,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,44.5
2023,91,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.2
2023,92,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,17.5
2023,93,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.5
2023,94,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.3
2023,95,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.3
2023,971,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.3
2023,972,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,29.5
2023,973,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,42.9
2023,974,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.1
2023,976,Hommes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,94.8
2023,01,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.7
2023,02,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,19.7
2023,03,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.6
2023,04,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,12.9
2023,05,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.3
2023,06,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.9
2023,07,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,17.1
2023,08,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,16.8
2023,09,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.6
2023,10,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.6
2023,11,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,11.0
2023,12,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.1
2023,13,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.3
2023,14,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.9
2023,15,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,9.2
2023,16,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,10.4
2023,17,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.2
2023,18,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.7
2023,19,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.1
2023,21,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,16.6
2023,22,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.8
2023,23,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.7
2023,24,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.1
2023,25,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,16.6
2023,26,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.9
2023,27,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,16.1
2023,28,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,23.7
2023,29,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,16.1
2023,2A,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,23.0
2023,2B,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,16.5
2023,30,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.0
2023,31,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,9.8
2023,32,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.6
2023,33,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.4
2023,34,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,9.3
2023,35,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.3
2023,36,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.5
2023,37,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,12.3
2023,38,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.5
2023,39,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.1
2023,40,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,16.7
2023,41,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,12.0
2023,42,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.9
2023,43,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,16.3
2023,44,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,11.4
2023,45,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.1
2023,46,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.2
2023,47,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.2
2023,48,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.5
2023,49,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,12.5
2023,50,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.3
2023,51,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.8
2023,52,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,16.6
2023,53,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,8.8
2023,54,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,17.1
2023,55,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,27.2
2023,56,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.2
2023,57,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.1
2023,58,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,7.9
2023,59,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.2
2023,60,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.5
2023,61,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.6
2023,62,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.4
2023,63,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.2
2023,64,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.8
2023,65,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,19.3
2023,66,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,12.2
2023,67,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.3
2023,68,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.2
2023,69,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,11.9
2023,70,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,12.2
2023,71,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.5
2023,72,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.1
2023,73,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,10.7
2023,74,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,11.9
2023,75,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,12.7
2023,76,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,17.4
2023,77,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,16.1
2023,78,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.7
2023,79,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.8
2023,80,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.8
2023,81,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,11.4
2023,82,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.1
2023,83,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.6
2023,84,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,12.4
2023,85,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.3
2023,86,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,16.0
2023,87,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.8
2023,88,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.2
2023,89,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,14.6
2023,90,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,23.2
2023,91,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,11.7
2023,92,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,10.2
2023,93,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.8
2023,94,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,11.1
2023,95,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,13.0
2023,971,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.9
2023,972,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.4
2023,973,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,23.0
2023,974,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.5
2023,976,Femmes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,52.8
2023,01,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,19.6
2023,02,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.8
2023,03,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,19.8
2023,04,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.2
2023,05,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.9
2023,06,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.1
2023,07,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,19.6
2023,08,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.8
2023,09,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.4
2023,10,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.8
2023,11,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,16.6
2023,12,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,15.7
2023,13,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,17.3
2023,14,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,21.1
2023,15,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.4
2023,16,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,20.4
2023,17,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,16.8
2023,18,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,18.0
2023,19,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,23.2
2023,21,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,24.2
2023,22,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,19.4
2023,23,Tous sexes,1. Maladies infectieuses et parasitaires,Taux standardisé de mortalité par âge et sexe pour 100 000 habitants,22.9
